run,trial_index,face,face_onset_psy,face_onset_dev,correct_key,response_key,is_resp_corr,rt_psy,rt_dev
1,1,WSB,6.7491878750006435,1433.9104716250001,red,NaN,0,NaN,NaN
1,2,WNB,8.83200441700319,1435.9910065410002,red,NaN,0,NaN,NaN
1,3,MNB,10.865347833001579,1438.0237052080001,green,NaN,0,NaN,NaN
1,4,MFB,12.998758791996806,1440.1556579580001,green,NaN,0,NaN,NaN
1,5,WSB,14.782028374997026,1441.941056541,red,NaN,0,NaN,NaN
1,6,WAA,16.31535137500032,1443.472492375,red,NaN,0,NaN,NaN
1,7,WFA,18.18218049999996,1445.340162416,red,NaN,0,NaN,NaN
1,8,WFB,20.29876908299775,1447.4631441660001,red,NaN,0,NaN,NaN
1,9,MSB,21.848888499996974,1449.007576041,green,NaN,0,NaN,NaN
1,10,MFA,23.61544850000064,1450.7725842080001,green,NaN,0,NaN,NaN
