run,trial_index,face,face_onset_psy,face_onset_dev,correct_key,response_key,is_resp_corr,rt_psy,rt_dev
1,65,WSA,119.94645004090853,736.6122075000001,red,NaN,0,NaN,NaN
1,66,WFB,121.47991200000979,738.145709333,red,NaN,0,NaN,NaN
1,67,WNA,123.19784270785749,739.8621023750001,red,NaN,0,NaN,NaN
1,68,MAA,124.89652083301917,741.5633018750001,green,NaN,0,NaN,NaN
1,69,MSB,126.41705770790577,743.078922333,green,NaN,0,NaN,NaN
1,70,WHA,128.14654974988662,744.813996208,red,NaN,0,NaN,NaN
1,71,MFA,130.02972191595472,746.700091875,green,NaN,0,NaN,NaN
1,72,WHB,131.79645124985836,748.4619445000001,red,NaN,0,NaN,NaN
1,73,WFA,133.77958991588093,750.445353208,red,NaN,0,NaN,NaN
1,74,MFB,135.66424654098228,752.3288438330001,green,NaN,0,NaN,NaN
1,75,WFA,137.44638216588646,754.114076458,red,NaN,0,NaN,NaN
1,76,WHA,139.32980816601776,755.9977409170001,red,NaN,0,NaN,NaN
1,77,WNB,141.3135160410311,757.9787265,red,NaN,0,NaN,NaN
1,78,WAB,142.86465899995528,759.529087333,red,NaN,0,NaN,NaN
1,79,MHB,144.76333683286794,761.429244958,green,NaN,0,NaN,NaN
1,80,MHA,146.5798152498901,763.2480998750001,green,NaN,0,NaN,NaN
1,81,MSB,148.51317308284342,765.182434167,green,NaN,0,NaN,NaN
1,82,WSA,150.04939675005153,766.7123680420001,red,NaN,0,NaN,NaN
1,83,MSB,151.5806907908991,768.245442583,green,NaN,0,NaN,NaN
1,84,WNA,153.2134807908442,769.8816642920001,red,NaN,0,NaN,NaN
1,85,WSB,155.11382237495854,771.7794205,red,NaN,0,NaN,NaN
1,86,MHB,156.91724579082802,773.579454625,green,NaN,0,NaN,NaN
1,87,WSB,158.79649237496778,775.463543875,red,NaN,0,NaN,NaN
1,88,MNB,160.73153841588646,777.3959175,green,NaN,0,NaN,NaN
1,89,MNA,162.3796854580287,779.048299208,green,NaN,0,NaN,NaN
1,90,WHB,164.24646041588858,780.9122795000001,red,NaN,0,NaN,NaN
1,91,WSA,165.9131150408648,782.579066792,red,NaN,0,NaN,NaN
1,92,WAA,167.7468568328768,784.412275083,red,NaN,0,NaN,NaN
1,93,MFA,169.41304008290172,786.079382708,green,NaN,0,NaN,NaN
1,94,WHB,170.94643766595982,787.6147365830001,red,NaN,0,NaN,NaN
1,95,MNB,172.86316904099658,789.529611667,green,NaN,0,NaN,NaN
1,96,MSA,174.846589082852,791.5124940000001,green,NaN,0,NaN,NaN
1,97,WHA,176.84651149995625,793.5126028330001,red,NaN,0,NaN,NaN
1,98,MAA,178.46344670793042,795.130461208,green,NaN,0,NaN,NaN
1,99,MFA,180.0296132499352,796.6957503330001,green,NaN,0,NaN,NaN
1,100,MAA,181.61310624983162,798.280087417,green,NaN,0,NaN,NaN
1,101,WFA,183.21309854090214,799.8798414580001,red,NaN,0,NaN,NaN
1,102,MSA,185.01320937485434,801.679306417,green,NaN,0,NaN,NaN
1,103,WAA,186.62956775003113,803.3007122500001,red,NaN,0,NaN,NaN
1,104,MHA,188.38113266602159,805.0455682080001,green,NaN,0,NaN,NaN
1,105,WNB,189.9796932078898,806.645268833,red,NaN,0,NaN,NaN
1,106,WHA,191.5474141659215,808.212482042,red,NaN,0,NaN,NaN
1,107,MAB,193.3964943329338,810.064164,green,NaN,0,NaN,NaN
1,108,WAB,195.29763574991375,811.9625475830001,red,NaN,0,NaN,NaN
1,109,MFB,197.0311614999082,813.695366208,green,NaN,0,NaN,NaN
1,110,WNA,198.62990037491545,815.296561417,red,NaN,0,NaN,NaN
1,111,MAB,200.4463851249311,817.1123399170001,green,NaN,0,NaN,NaN
1,112,WFB,202.3797532080207,819.0455668330001,red,NaN,0,NaN,NaN
1,113,MNA,204.00029637501575,820.6622697500001,green,NaN,0,NaN,NaN
1,114,WFA,205.9665844158735,822.628513792,red,NaN,0,NaN,NaN
1,115,WAB,207.79638645797968,824.462121958,red,NaN,0,NaN,NaN
1,116,WNB,209.39637383283116,826.0622826670001,red,NaN,0,NaN,NaN
1,117,MFB,211.17968279100023,827.8452409580001,green,NaN,0,NaN,NaN
1,118,MHA,212.86316395783797,829.528941292,green,NaN,0,NaN,NaN
1,119,MHB,214.4629762498662,831.1285232500001,green,NaN,0,NaN,NaN
1,120,WFB,216.41302370792255,833.07849375,red,NaN,0,NaN,NaN
1,121,MSB,218.36493154102936,835.0286245000001,green,NaN,0,NaN,NaN
1,122,WAB,220.16300029098056,836.828450167,red,NaN,0,NaN,NaN
1,123,WSA,221.71301729092374,838.3785569580001,red,NaN,0,NaN,NaN
1,124,MSA,223.3630140409805,840.029335917,green,NaN,0,NaN,NaN
1,125,WNA,225.0300887080375,841.695687667,red,NaN,0,NaN,NaN
1,126,WNB,226.52952745789662,843.1954917080001,red,NaN,0,NaN,NaN
1,127,MNA,228.32960279099643,844.995162,green,NaN,0,NaN,NaN
1,128,WFA,230.16287283296697,846.8285973750001,red,NaN,0,NaN,NaN
1,129,WNB,232.12955045793205,848.796489167,red,NaN,0,NaN,NaN
1,130,MFA,233.8463810409885,850.5118332080001,green,NaN,0,NaN,NaN
1,131,MHB,235.42944437498227,852.095951042,green,NaN,0,NaN,NaN
1,132,MHA,237.0633700408507,853.728805208,green,NaN,0,NaN,NaN
1,133,MSB,238.67973816604353,855.34396575,green,NaN,0,NaN,NaN
1,134,WAB,240.66284820786677,857.328424958,red,NaN,0,NaN,NaN
1,135,WFA,242.31287791603245,858.979584917,red,NaN,0,NaN,NaN
1,136,MAB,244.3128339999821,860.97862925,green,NaN,0,NaN,NaN
1,137,MHA,246.21286199986935,862.879347917,green,NaN,0,NaN,NaN
1,138,WHB,247.94909079093486,864.6118187080001,red,NaN,0,NaN,NaN
1,139,MAA,249.5463055409491,866.211580958,green,NaN,0,NaN,NaN
1,140,MAB,251.0794885409996,867.7481431670001,green,NaN,0,NaN,NaN
1,141,MNB,252.82957183290273,869.496283583,green,NaN,0,NaN,NaN
1,142,WAA,254.52948100003414,871.1955121670001,red,NaN,0,NaN,NaN
1,143,MFB,256.24608758301474,872.9116730000001,green,NaN,0,NaN,NaN
1,144,WNA,258.1127312909812,874.781755542,red,NaN,0,NaN,NaN
1,145,WFB,260.0492857499048,876.712769167,red,NaN,0,NaN,NaN
1,146,MAA,261.94642708287574,878.6116155000001,green,NaN,0,NaN,NaN
1,147,MFA,263.7628599158488,880.430413333,green,NaN,0,NaN,NaN
1,148,WSB,265.4460779579822,882.1124594580001,red,NaN,0,NaN,NaN
1,149,MNA,267.1971672908403,883.862159625,green,NaN,0,NaN,NaN
1,150,WHA,268.696112165926,885.36152975,red,NaN,0,NaN,NaN
1,151,MHB,270.56278916588053,887.231035042,green,NaN,0,NaN,NaN
1,152,WAA,272.14605187484995,888.8159646250001,red,NaN,0,NaN,NaN
1,153,WSB,273.67957158293575,890.3456147920001,red,NaN,0,NaN,NaN
1,154,MSA,275.4156188748311,892.078505208,green,NaN,0,NaN,NaN
1,155,WHA,277.37947599985637,894.044885,red,NaN,0,NaN,NaN
1,156,WFB,278.962725082878,895.6310833330001,red,NaN,0,NaN,NaN
1,157,WSA,280.54613654105924,897.211880958,red,NaN,0,NaN,NaN
1,158,MFB,282.2626763328444,898.9322023330001,green,NaN,0,NaN,NaN
1,159,WHB,283.879315875005,900.5451880830001,red,NaN,0,NaN,NaN
1,160,MNB,285.5127587078605,902.1782907500001,green,NaN,0,NaN,NaN
1,161,MHB,287.22943112486973,903.895137542,green,NaN,0,NaN,NaN
1,162,MHA,288.9625352078583,905.628647083,green,NaN,0,NaN,NaN
1,163,WSB,290.5793084579054,907.244992292,red,NaN,0,NaN,NaN
1,164,WFB,292.1128039159812,908.778243208,red,NaN,0,NaN,NaN
1,165,MAA,293.81266129086725,910.479847917,green,NaN,0,NaN,NaN
1,166,WNA,295.4128552910406,912.079537583,red,NaN,0,NaN,NaN
1,167,MFA,297.179568832973,913.8457517920001,green,NaN,0,NaN,NaN
1,168,MHB,299.1639909578953,915.82833425,green,NaN,0,NaN,NaN
1,169,MHA,300.8480690829456,917.5118842500001,green,NaN,0,NaN,NaN
1,170,WSB,302.64615520788357,919.312914208,red,NaN,0,NaN,NaN
1,171,WFA,304.57929570786655,921.2451369170001,red,NaN,0,NaN,NaN
1,172,MAA,306.21270266594365,922.879569208,green,NaN,0,NaN,NaN
1,173,WHB,307.9125929160509,924.5791891250001,red,NaN,0,NaN,NaN
1,174,WAA,309.91291312500834,926.57828525,red,NaN,0,NaN,NaN
1,175,MNB,311.41743449983187,928.07853675,green,NaN,0,NaN,NaN
1,176,MFA,313.2960464998614,929.967829208,green,NaN,0,NaN,NaN
1,177,MSA,315.1506562079303,931.81204575,green,NaN,0,NaN,NaN
1,178,WNB,316.9959343748633,933.6646856670001,red,NaN,0,NaN,NaN
1,179,MAB,318.96366854105145,935.63464375,green,NaN,0,NaN,NaN
1,180,WNB,320.6460730410181,937.3115889170001,red,NaN,0,NaN,NaN
1,181,WHA,322.2792074158788,938.9460012080001,red,NaN,0,NaN,NaN
1,182,WAB,324.0126138748601,940.6782552080001,red,NaN,0,NaN,NaN
1,183,WNA,325.71257858304307,942.3785545420001,red,NaN,0,NaN,NaN
1,184,MAB,327.39600208285265,944.061344125,green,NaN,0,NaN,NaN
1,185,MSA,329.36260787490755,946.032700542,green,NaN,0,NaN,NaN
1,186,WAA,331.1637362500187,947.8284125,red,NaN,0,NaN,NaN
1,187,MNA,333.0292333329562,949.6985598330001,green,NaN,0,NaN,NaN
1,188,MFB,334.6794899578672,951.344642708,green,NaN,0,NaN,NaN
1,189,WHA,336.5292882078793,953.1946517920001,red,NaN,0,NaN,NaN
1,190,WSA,338.0793240410276,954.7448017080001,red,NaN,0,NaN,NaN
1,191,MSB,339.6960285829846,956.3619505,green,NaN,0,NaN,NaN
1,192,WSA,341.26252183294855,957.9280056670001,red,NaN,0,NaN,NaN
1,193,MFB,343.0458448329009,959.712369458,green,NaN,0,NaN,NaN
1,194,MNB,344.61247124988586,961.281070042,green,NaN,0,NaN,NaN
1,195,WHB,346.52924483292736,963.195269583,red,NaN,0,NaN,NaN
1,196,MSB,348.2124991249293,964.878126875,green,NaN,0,NaN,NaN
1,197,WAB,350.1334357908927,966.795139625,red,NaN,0,NaN,NaN
1,198,WFA,351.9125125410501,968.579006292,red,NaN,0,NaN,NaN
1,199,WFB,353.66243404103443,970.328125375,red,NaN,0,NaN,NaN
1,200,MNA,355.47921924991533,972.1453130420001,green,NaN,0,NaN,NaN
