run,trial_index,face,face_onset_psy,face_onset_dev,correct_key,response_key,is_resp_corr,rt_psy,rt_dev
1,1,WSB,7.3472985420012265,1261.8128980830002,red,NaN,0,NaN,NaN
1,2,WNB,8.986020666998229,1263.451959208,red,NaN,0,NaN,NaN
1,3,MNB,11.135786667000502,1265.609414041,green,NaN,0,NaN,NaN
1,4,MFB,12.836427166999783,1267.305152916,green,NaN,0,NaN,NaN
1,5,WSB,14.802409083000384,1269.277111375,red,NaN,0,NaN,NaN
1,6,WAA,16.669506332997116,1271.136288875,red,NaN,0,NaN,NaN
1,7,WFA,18.26938570800121,1272.7355165000001,red,NaN,0,NaN,NaN
1,8,WFB,20.00284420800017,1274.4689505410001,red,NaN,0,NaN,NaN
1,9,MSB,21.85281095800019,1276.3201635,green,NaN,0,NaN,NaN
1,10,MFA,23.353015041997423,1277.81918275,green,NaN,0,NaN,NaN
